"","alpha_0","beta","gamma","w","a","N_Lin.N","Mean_Lin.Z_mean","Var_Lin.Z_var","N_SD025.N","Mean_SD025.Z_mean","Var_SD025.Z_var","N_SD050.N","Mean_SD050.Z_mean","Var_SD050.Z_var","N_SD075.N","Mean_SD075.Z_mean","Var_SD075.Z_var","N_SD100.N","Mean_SD100.Z_mean","Var_SD100.Z_var","N_SD125.N","Mean_SD125.Z_mean","Var_SD125.Z_var"
"1982",1.579077,40.37946,0.300322,0.34404,6.6e-05,15159.9158066855,0.592037316835595,0.000386377799764514,15110.4951723082,0.588960040102567,0.000389712143999263,15043.0402850187,0.585776712870065,0.000394941810789301,14957.4594409385,0.582521885859848,0.000402986304959743,14856.1843306137,0.57926956760077,0.000415438066011212,14745.4479608758,0.576131641658133,0.000435181739518588
"1983",1.838109,72.08442,0.185385,0.252954,1.9e-05,76843.3718803085,0.599932527888109,0.000580952594532632,76843.3490011194,0.599899027306578,0.000580955878806394,76843.3254501094,0.599867801437887,0.000580960937151239,76843.3194731762,0.599843165098806,0.000580968229235129,76843.3647906188,0.599830264495287,0.000580979260585005,76843.5240398051,0.599828113039199,0.000581001993431723
"1984",1.228649,89.83351,0.340707,0.205043,3.3e-05,23615.6629351896,0.598224763307834,0.000348387594444228,23602.7762834769,0.597341522317964,0.000349096824156016,23586.1209105237,0.596462851638367,0.000350448774178077,23572.6310705887,0.595724224822766,0.000353088054250378,23576.4584811972,0.595274024351962,0.000358771205712644,23600.7896723111,0.59460863292236,0.000373619629801695
"1985",1.432558,128.48501,0.293732,0.140868,9.9e-05,10620.4038582891,0.597329602740597,0.000178180905162953,10606.3467624186,0.596101061478468,0.000179555631270666,10592.1657149115,0.595024903060061,0.000182520400204064,10589.5760027534,0.594256397804843,0.000190327271501372,10618.4202827103,0.592694528368757,0.00022952679291056,1.9609372509427e-34,0.235689481671112,0.000150701432591836
"1986",1.432209,101.33236,0.331277,0.102168,6.9e-05,15178.3769398381,0.597878950980905,0.00023645457309396,15167.3828147194,0.59686453745366,0.000237317078552754,15154.1958242547,0.595901370930966,0.000238986527044444,15145.3127352025,0.595140412992676,0.000242464785567555,15152.2614768235,0.594599585595222,0.000251786695935303,15189.6757288536,0.592740764843626,0.000299208014162646
"1987",1.011917,130.65336,0.229392,0.101879,1.2e-05,65529.7184265681,0.599913531595797,0.00051327413712551,65529.6621394232,0.599870701690688,0.000513281902194982,65529.7093631874,0.599839256550281,0.000513296450824612,65530.1080485769,0.59983160902796,0.000513326300292321,65531.4296543848,0.599816168992491,0.000513421616332754,65418.0822955933,0.59949389355648,0.00050634495209555
"1988",1.96826,97.26043,0.129857,0.041602,1.6e-05,118439.637461324,0.599998640413304,0.000563176427432656,118439.637470969,0.599997984582622,0.0005631764307107,118439.637497857,0.599997441050832,0.000563176435474036,118439.637566781,0.599997156173231,0.00056317644194339,118439.637750705,0.599997167290039,0.000563176454254628,118439.638561817,0.599997029407628,0.000563176509828341
"1989",1.689267,115.39873,0.281046,0.242599,8.8e-05,13783.5428689784,0.598269731744278,0.000202701901427072,13776.9294320389,0.597458436711799,0.000203358412988284,13770.1805882612,0.596750532461972,0.000204643674473654,13768.6886979257,0.596278900691229,0.000207526188641427,13782.531431622,0.595827293957753,0.000217941989228716,8325.64381605911,0.591171651408952,0.000365579706877839
"1990",1.741016,112.37962,0.350398,0.206572,6.1e-05,20152.2968976052,0.599205265065017,0.000241577779654538,20150.1477413854,0.598813562023226,0.000241764747451707,20147.933849231,0.598465653635839,0.000242118153431221,20147.6847893426,0.598238571166494,0.000242858700324005,20153.3300304529,0.598075375274289,0.000245247443214969,20193.672190176,0.596878548767224,0.000264339282207264
"1991",1.306588,98.42754,0.38888,0.072653,8.3e-05,10664.1097827931,0.595711221992599,0.000209930116915504,10630.1631111791,0.593723741319077,0.000212082332281288,10583.5854160665,0.591670448950807,0.000216477738791506,10533.7686524868,0.589734083012236,0.000226129184950896,10500.4008835025,0.58802200225159,0.000250658545893826,1645.66756965757,0.583384900750079,0.000363855401728393
"1992",1.475743,73.04223,0.363632,0.107014,8.4e-05,12418.9357458163,0.595494316194968,0.000249660394320403,12390.4591589933,0.593489132305409,0.000251622535527978,12351.443104235,0.591434162560438,0.000255149541457991,12305.6949311885,0.589433082692239,0.000261644725746503,12262.6586237707,0.587621893231553,0.000274582362713237,12234.2528068468,0.585930568007846,0.000304929740735289
"1993",2.140413,97.02454,0.341735,0.193856,9.7e-05,16520.9477963772,0.598965675649994,0.000211553571930349,16518.5426978997,0.598465832421853,0.000211780562711737,16515.7669146592,0.598007584843739,0.000212186497401162,16514.030334006,0.597662687355887,0.00021295692022961,16515.6209007327,0.597436430604627,0.000214902182478431,16529.2068276852,0.596899199284576,0.0002246371113516
"1994",0.850171,140.43266,0.160869,0.080212,9e-05,7367.00998207629,0.592606699899885,0.000186849874868455,7293.50953870153,0.589565088577691,0.000195415694688411,7207.80386853849,0.586641313546601,0.000216103920453347,7082.13858467939,0.582977324230933,0.000282691759073327,2.33948647001085e-28,0.0748547308781446,0.000706326206430948,8.90312171364914e-29,0.0309300649708749,0.000292980840075099
"1995",2.221475,111.69435,0.385427,0.396669,1.8e-05,80801.8127860192,0.599993006371826,0.000454507049236063,80801.812597809,0.599989513745599,0.000454507107813006,80801.8127936436,0.599986621501018,0.000454507202820403,80801.8143729524,0.599985273906581,0.000454507358622895,80801.8200748178,0.59998496854002,0.000454507770928955,80801.8505425035,0.59997852896695,0.000454510193514273
"1996",2.348323,68.3425,0.376352,0.024076,5.3e-05,37600.3614733869,0.599783395224373,0.000344753029668847,37600.200442541,0.599674857006909,0.00034476810489516,37599.9955595379,0.599569952011143,0.000344792028415367,37599.8041939093,0.599478439807879,0.000344828446755723,37599.7387488529,0.599412845202712,0.000344887077945208,37599.9683972935,0.599372829230763,0.000345007990523969
"1997",1.843092,122.14438,0.174757,0.189359,4.9e-05,31149.5236522879,0.599812662650026,0.000278415299267106,31149.3967154543,0.599724334114292,0.000278434214362365,31149.3283498842,0.599657117516059,0.000278466121346887,31149.5248619606,0.599629436632668,0.000278529109299888,31150.6597917718,0.59960561691438,0.000278786400751551,31172.0818232054,0.599267282356151,0.000283678381612385
"1998",1.518027,126.87359,0.341604,0.367396,6.3e-05,14427.0080959453,0.598118549137145,0.00021667754866598,14416.0854316608,0.59720585402219,0.000217521209415497,14405.0456123593,0.596397627330702,0.000219332445603717,14405.4193565444,0.595888935486141,0.000223841219137967,14431.5238445055,0.595057215660353,0.000241738864209724,0.0011745998911309,0.494633387441858,0.00159108469923221
"1999",1.627385,77.83353,0.392768,0.345393,3.2e-05,30293.6178922869,0.599001640884388,0.000383756174307511,30289.2780410967,0.598497153405501,0.000384008097841881,30283.5557110245,0.597993290053129,0.000384456202229106,30278.2586088803,0.597548948146759,0.000385251796499143,30277.5442933289,0.597252706090212,0.000386766923505655,30286.5292068194,0.597062842109571,0.000390323332471954
"2000",0.920906,127.17297,0.379725,0.258728,1.2e-05,37678.5417775492,0.599298078007052,0.000433499649519527,37667.2666413482,0.598889212009873,0.000433531389259877,37651.9327384146,0.598494031567614,0.000433608290535242,37628.1248180458,0.598249820486297,0.000432759337391138,36864.7850083074,0.597726459658986,0.000396136847333524,2.8435328257524e-49,0.42958613234689,0.000145541260225595
"2001",0.753988,127.20742,0.398911,0.307223,1.5e-05,16697.3953951815,0.595290183787371,0.000323035291891662,16279.0722689921,0.592400778112485,0.000317365624406039,7.6846160114514e-76,0.0640247097319221,7.30834682386813e-05,1.09528746559168e-79,0.0384000875514929,4.64588228654921e-05,7.93524662564913e-80,0.0248573024495196,3.45389305862353e-05,4.2591296988419e-79,0.0156075867051075,2.93318813186937e-05
"2002",1.610044,56.66295,0.37097,0.261541,3e-05,34730.0532582396,0.598692955621366,0.000472188779524127,34724.2335312116,0.598048787026338,0.000472541497589367,34716.2278322364,0.597395279673898,0.000473126074097485,34706.9974102333,0.596765200005369,0.000474071743082956,34699.1654600869,0.59622199263514,0.000475630690560769,34697.4290258222,0.595837875661852,0.000478399999904523
"2003",0.599853,146.38063,0.189446,0.083624,2.1e-05,19448.9346280923,0.596803830662779,0.000343586789395818,19389.7574438729,0.595304311470159,0.000346825815576846,19346.5838151826,0.594115332846825,0.000354577321746829,19337.2867030043,0.593486235351554,0.000373224088059098,9.03810966752019e-34,0.0593209202600706,0.000891860883492799,7.10490720748156e-34,0.0298801324359229,0.000554906470896215
"2004",2.238597,77.22744,0.116242,0.141099,3e-05,67121.7091781461,0.599966202795878,0.000459649580933447,67121.7045918365,0.599949663025921,0.000459650390012009,67121.700136508,0.599934694682435,0.000459651598931848,67121.6997168446,0.599923625971562,0.000459653280258997,67121.7101931324,0.599918677107751,0.000459655848475025,67121.7467900441,0.599917750674578,0.00045966194795051
"2005",2.006897,31.35421,0.124905,0.198386,1.9e-05,89834.948307039,0.599663702849493,0.000896726774083583,89834.5737508228,0.599497492899978,0.000896766047969283,89834.0671398421,0.59933258463174,0.000896823923326759,89833.4635725421,0.599172382038697,0.000896903406430804,89832.8360349271,0.59902297717139,0.00089700851582813,89832.3117101443,0.59889331573658,0.000897145302703978
"2006",1.951849,117.00578,0.276222,0.240439,2.5e-05,59606.9914347327,0.599976573527159,0.000388269838653109,59606.989026912,0.599965166181115,0.000388270361717131,59606.9892636328,0.599956152227626,0.000388271204016173,59606.9997466817,0.599952398026828,0.000388272661443863,59607.0450802363,0.599950927235926,0.000388277415019218,59607.5183369547,0.599921900703646,0.00038832958534793
"2007",0.531121,61.93357,0.396393,0.339916,4.1e-05,1.04123873646209e-73,0.104101401226221,0.000304323254176221,6.70907965107181e-77,0.0458427616200946,9.11852791709621e-05,3.66749544876296e-78,0.0286316457474038,5.10217645277192e-05,9.43504878757582e-79,0.0215337437606845,3.92628568049741e-05,4.83015662537598e-79,0.0165647445922188,3.35874448326908e-05,3.3798401275485e-79,0.0126019264428525,3.05225773396897e-05
