"","alpha_0","beta","gamma","w","a","N_Lin.N","Mean_Lin.Z_mean","Var_Lin.Z_var","N_SD025.N","Mean_SD025.Z_mean","Var_SD025.Z_var","N_SD050.N","Mean_SD050.Z_mean","Var_SD050.Z_var","N_SD075.N","Mean_SD075.Z_mean","Var_SD075.Z_var","N_SD100.N","Mean_SD100.Z_mean","Var_SD100.Z_var","N_SD125.N","Mean_SD125.Z_mean","Var_SD125.Z_var"
"9186",1.87418,31.82747,0.327081,0.318226,7.1e-05,13409.9272848569,0.523312663702433,0.000264295900380922,12990.3005802688,0.518889376285857,0.000255542137942771,12530.9577719851,0.514305913454446,0.000269825806280819,11784.7529910316,0.507525538706932,0.000341387277752106,10399.6957020505,0.498821920131243,0.000699471584016401,0.00226772177048341,0.343793476057141,0.00120347557799915
"9187",0.85,47.71314,0.142141,0.320182,8e-06,55906.1744518474,0.54120070239467,0.000484324063067893,52491.7997468449,0.534490420643624,0.000469686311820609,48435.829985741,0.527152595621124,0.000479303891498685,43808.4052241428,0.519550663220927,0.000515322249909299,38622.3371256806,0.512348995645423,0.000605377364516012,19714.0826422767,0.501654263897229,0.00147233894337914
"9188",2.241754,76.62583,0.220877,0.098712,2.2e-05,84769.064304657,0.582236379196841,0.000177389782646174,82958.6882769413,0.576515353559083,0.000186477622255701,80521.7947869904,0.570433380345226,0.000202415160276452,77277.9409736689,0.563818107020536,0.000230723474712586,72290.0772450829,0.555537855527005,0.000287352211815919,58493.9098503941,0.5384215063728,0.000427331967179781
"9189",2.139959,83.56214,0.303473,0.242528,3.2e-05,44855.3568232445,0.571373892815786,0.000153479968518107,42101.6841741107,0.562747250993927,0.000161564532883519,38479.6173051693,0.553427922198807,0.000177894612597981,32895.8731645802,0.541353742870472,0.00021200600872517,22060.3447545785,0.521872015149742,0.000287134002745243,106.821239003367,0.546314673372169,0.00134872506240558
"9190",1.04472,67.54027,0.155115,0.144788,2.4e-05,25872.7042844104,0.545720424271083,0.000293362928810952,23604.2841716335,0.537562386897415,0.000267639778319057,21270.7137793022,0.529554664605086,0.000250210823134644,20376.677626343,0.526472569738746,0.000239469470621469,3.88297286853775e-07,0.157628419089103,0.000831859287798464,5.60178031716803e-08,0.108885065010611,0.000497526565819527
"9191",1.701995,88.4071,0.372458,0.291577,6.9e-05,10905.914519979,0.549803989236382,0.000178990268409987,8818.93024837681,0.537417955164297,0.000145716204412355,6270.11195437701,0.522986054078858,0.000120003296336186,3.83271028096886e-26,0.161210558720779,0.0004347373811748,1.52414034060315e-27,0.121258032835092,0.000291794726325529,4.79149286102183e-29,0.0895522175088026,0.000249767927378485
"9192",1.233456,135.50961,0.186921,0.241411,9.2e-05,9053.99911272117,0.579272387151421,0.000169820068180615,2.26232027914039e-13,0.12856971158555,0.000223172102734148,6.65610420379347e-14,0.107391594467704,0.000127680922828712,2.30011161224483e-14,0.0890457133372405,0.000116932737796827,5.38770193276795e-15,0.0645121490354304,0.000110671553276888,2.35599699795615e-15,0.0418997499060992,0.000105186105944999
"9193",1.949978,66.14181,0.392932,0.21015,1e-05,131902.31749305,0.583254184970805,0.000257057474262294,129331.581399739,0.577905702681022,0.000266177468328443,125780.614629863,0.572109051133594,0.000281951841230516,121008.921508208,0.565807543857307,0.000309115709314113,114438.50263973,0.558757323943732,0.000358455266086284,101467.264306935,0.548358145213612,0.000464943084612411
"9194",0.60937,83.91586,0.335692,0.227325,6.7e-05,1.94902419724847e-31,0.0455993593856931,0.000126388442902651,4.03948353366819e-30,0.0518932373901878,0.000123342358163033,1.82954012020968e-29,0.0528875512017469,0.00011787868784382,2.27342600071101e-29,0.0486540800557852,0.000112495233655797,1.96523948383699e-29,0.0410335698908321,0.000106843448900581,1.46732979711553e-29,0.0327013216517397,0.000102684994377837
"9195",2.301202,89.23947,0.379343,0.205903,3.7e-05,41570.1172764388,0.572982854446862,0.000135302693963137,38901.0967524881,0.564322753679388,0.000143460711475059,35275.2596059472,0.554791301218176,0.000159636520193167,29376.4048206804,0.541937518767173,0.000193953418433298,16289.6837204167,0.519328045232899,0.000271724724669134,49.2313127768929,0.597456439117527,0.000237511299143578
